"slicenum","time","condition","censor","subnum","subgroup","run","cc200_LR_Thalamus","cc200_L_Thalamus","cc200_R_Thalamus","cc200_Thalamus"
17,NA,NA,1,"7940","proband","Pulse60",100.496,100.859,100.346,100.496
18,NA,NA,1,"7940","proband","Pulse60",99.6641,99.3486,99.4731,99.6641
19,NA,NA,1,"7940","proband","Pulse60",100.191,100.777,100.401,100.191
20,NA,NA,0,"7940","proband","Pulse60",99.8152,99.9623,99.6228,99.8152
21,NA,NA,0,"7940","proband","Pulse60",102.054,103.954,103.021,102.054
22,NA,NA,0,"7940","proband","Pulse60",99.6593,99.1031,100.266,99.6593
23,NA,NA,1,"7940","proband","Pulse60",99.5745,99.143,99.4256,99.5745
24,NA,NA,1,"7940","proband","Pulse60",99.0985,98.4878,98.9945,99.0985
25,NA,NA,1,"7940","proband","Pulse60",99.291,98.5317,99.6474,99.291
26,NA,NA,1,"7940","proband","Pulse60",99.7315,99.093,100.134,99.7315
27,NA,NA,1,"7940","proband","Pulse60",100.207,100.434,99.9343,100.207
28,NA,NA,1,"7940","proband","Pulse60",100.182,100.213,99.8264,100.182
29,NA,NA,1,"7940","proband","Pulse60",99.4057,99.0271,99.3228,99.4057
30,NA,NA,1,"7940","proband","Pulse60",98.6341,97.9032,99.0645,98.6341
31,NA,NA,1,"7940","proband","Pulse60",98.9511,98.4409,99.4679,98.9511
32,NA,NA,1,"7940","proband","Pulse60",99.2939,98.9045,99.3524,99.2939
33,NA,NA,1,"7940","proband","Pulse60",99.6744,99.8821,99.8643,99.6744
34,NA,NA,1,"7940","proband","Pulse60",100.218,99.9929,100.381,100.218
35,NA,NA,1,"7940","proband","Pulse60",100.167,99.9818,100.147,100.167
36,NA,NA,1,"7940","proband","Pulse60",100.191,99.9806,100.274,100.191
37,NA,NA,1,"7940","proband","Pulse60",100.661,101.545,100.288,100.661
38,NA,NA,1,"7940","proband","Pulse60",101.223,102.729,101.006,101.223
39,NA,NA,1,"7940","proband","Pulse60",100.607,100.873,99.986,100.607
40,NA,NA,1,"7940","proband","Pulse60",100.386,100.8,100.352,100.386
41,NA,NA,1,"7940","proband","Pulse60",99.5572,99.4962,99.8752,99.5572
42,NA,NA,1,"7940","proband","Pulse60",99.1371,98.0521,99.5964,99.1371
43,NA,NA,1,"7940","proband","Pulse60",99.7638,99.5045,100.048,99.7638
44,NA,NA,1,"7940","proband","Pulse60",100.191,99.7653,100.027,100.191
45,NA,NA,1,"7940","proband","Pulse60",100.589,101.116,100.23,100.589
46,NA,NA,1,"7940","proband","Pulse60",100.707,100.624,100.141,100.707
47,NA,NA,1,"7940","proband","Pulse60",100.946,101.302,100.729,100.946
48,NA,NA,1,"7940","proband","Pulse60",99.6669,99.1509,99.3956,99.6669
49,NA,NA,1,"7940","proband","Pulse60",100.323,100.28,100.513,100.323
50,NA,NA,1,"7940","proband","Pulse60",99.3483,98.7991,99.8945,99.3483
51,NA,NA,1,"7940","proband","Pulse60",99.562,99.1019,99.994,99.562
52,NA,NA,1,"7940","proband","Pulse60",99.1745,98.4657,99.3983,99.1745
53,NA,NA,1,"7940","proband","Pulse60",99.3772,98.9961,99.3106,99.3772
54,NA,NA,1,"7940","proband","Pulse60",99.202,98.6287,99.3577,99.202
55,NA,NA,1,"7940","proband","Pulse60",99.1374,99.185,99.1412,99.1374
56,NA,NA,1,"7940","proband","Pulse60",99.1624,98.7158,99.2523,99.1624
57,NA,NA,1,"7940","proband","Pulse60",99.1298,98.8642,99.3387,99.1298
58,NA,NA,1,"7940","proband","Pulse60",99.7352,100.212,99.6197,99.7352
59,NA,NA,1,"7940","proband","Pulse60",100.727,101.156,100.361,100.727
60,NA,NA,1,"7940","proband","Pulse60",100.575,100.94,100.512,100.575
61,NA,NA,1,"7940","proband","Pulse60",99.9374,99.9054,99.5688,99.9374
62,NA,NA,1,"7940","proband","Pulse60",99.4129,98.8842,99.4138,99.4129
63,NA,NA,1,"7940","proband","Pulse60",100.335,100.909,99.9553,100.335
64,NA,NA,1,"7940","proband","Pulse60",100.21,100.063,99.9006,100.21
65,NA,NA,1,"7940","proband","Pulse60",100.241,100.46,100.148,100.241
66,NA,NA,1,"7940","proband","Pulse60",99.4919,99.1361,99.7698,99.4919
67,NA,NA,1,"7940","proband","Pulse60",99.6762,99.5037,99.9985,99.6762
68,NA,NA,1,"7940","proband","Pulse60",98.5675,97.7643,98.6662,98.5675
69,NA,NA,1,"7940","proband","Pulse60",98.9816,99.0111,99.4131,98.9816
70,NA,NA,1,"7940","proband","Pulse60",98.9588,98.4027,99.1306,98.9588
71,NA,NA,1,"7940","proband","Pulse60",99.2309,99.1722,99.4902,99.2309
72,NA,NA,1,"7940","proband","Pulse60",98.6008,98.0379,98.7438,98.6008
73,NA,NA,1,"7940","proband","Pulse60",98.9457,98.4764,99.3337,98.9457
74,NA,NA,1,"7940","proband","Pulse60",99.531,99.0546,100.123,99.531
75,NA,NA,1,"7940","proband","Pulse60",99.1886,98.6476,99.6076,99.1886
76,NA,NA,1,"7940","proband","Pulse60",98.8494,98.0349,99.1993,98.8494
77,NA,NA,1,"7940","proband","Pulse60",99.3611,99.4541,99.4363,99.3611
78,NA,NA,1,"7940","proband","Pulse60",99.1481,98.5938,99.4247,99.1481
79,NA,NA,1,"7940","proband","Pulse60",99.339,99.373,99.6188,99.339
80,NA,NA,1,"7940","proband","Pulse60",99.5259,99.3927,99.5744,99.5259
81,NA,NA,1,"7940","proband","Pulse60",99.6946,99.6273,99.7991,99.6946
82,NA,NA,1,"7940","proband","Pulse60",100.065,100.417,99.9613,100.065
83,NA,NA,1,"7940","proband","Pulse60",99.6228,99.3226,99.7183,99.6228
84,NA,NA,1,"7940","proband","Pulse60",100.181,100.379,100.19,100.181
85,NA,NA,1,"7940","proband","Pulse60",100.097,99.9414,99.9991,100.097
86,NA,NA,1,"7940","proband","Pulse60",100.461,100.649,100.414,100.461
87,NA,NA,1,"7940","proband","Pulse60",101.024,101.434,100.615,101.024
88,NA,NA,0,"7940","proband","Pulse60",100.784,100.968,100.511,100.784
89,NA,NA,0,"7940","proband","Pulse60",101.391,101.812,101.58,101.391
90,NA,NA,0,"7940","proband","Pulse60",101.195,101.425,100.935,101.195
91,NA,NA,1,"7940","proband","Pulse60",101.012,101.213,100.897,101.012
92,NA,NA,1,"7940","proband","Pulse60",100.542,100.439,100.708,100.542
93,NA,NA,1,"7940","proband","Pulse60",100.374,100.974,100.383,100.374
94,NA,NA,1,"7940","proband","Pulse60",99.8014,99.4855,99.8404,99.8014
95,NA,NA,1,"7940","proband","Pulse60",99.5021,99.366,99.6759,99.5021
96,NA,NA,1,"7940","proband","Pulse60",100.133,100.233,99.9739,100.133
97,NA,NA,1,"7940","proband","Pulse60",100.752,101.195,100.252,100.752
98,NA,NA,1,"7940","proband","Pulse60",100.213,100.777,100.127,100.213
99,NA,NA,1,"7940","proband","Pulse60",99.6713,99.2665,99.649,99.6713
100,NA,NA,1,"7940","proband","Pulse60",99.5,99.5941,99.4895,99.5
101,NA,NA,1,"7940","proband","Pulse60",99.3844,99.1493,99.5057,99.3844
102,NA,NA,1,"7940","proband","Pulse60",99.6196,99.7028,99.6337,99.6196
103,NA,NA,1,"7940","proband","Pulse60",99.1227,98.4952,99.1864,99.1227
104,NA,NA,1,"7940","proband","Pulse60",100.256,100.569,100.013,100.256
105,NA,NA,1,"7940","proband","Pulse60",100.09,100.716,99.6918,100.09
106,NA,NA,1,"7940","proband","Pulse60",100.227,100.162,99.8912,100.227
107,NA,NA,1,"7940","proband","Pulse60",99.7545,100.342,99.9514,99.7545
108,NA,NA,1,"7940","proband","Pulse60",100.085,100.124,100.128,100.085
109,NA,NA,1,"7940","proband","Pulse60",100.032,100.352,99.8473,100.032
110,NA,NA,1,"7940","proband","Pulse60",100.405,100.476,100.279,100.405
111,NA,NA,1,"7940","proband","Pulse60",100.46,100.765,100.007,100.46
112,NA,NA,1,"7940","proband","Pulse60",100.256,100.214,100.197,100.256
113,NA,NA,1,"7940","proband","Pulse60",100.497,100.748,100.326,100.497
114,NA,NA,1,"7940","proband","Pulse60",100.132,100.553,100.238,100.132
115,NA,NA,1,"7940","proband","Pulse60",99.8356,99.6685,99.9488,99.8356
116,NA,NA,1,"7940","proband","Pulse60",99.8896,99.911,99.9459,99.8896
117,NA,NA,1,"7940","proband","Pulse60",99.9242,100.122,100.054,99.9242
118,NA,NA,1,"7940","proband","Pulse60",100.153,100.114,100.301,100.153
119,NA,NA,1,"7940","proband","Pulse60",100.469,100.874,100.284,100.469
120,NA,NA,1,"7940","proband","Pulse60",100.497,100.764,100.663,100.497
121,NA,NA,1,"7940","proband","Pulse60",100.533,100.802,100.473,100.533
122,NA,NA,1,"7940","proband","Pulse60",100.555,101.042,100.565,100.555
123,NA,NA,1,"7940","proband","Pulse60",100.602,101.4,100.466,100.602
124,NA,NA,1,"7940","proband","Pulse60",100.826,101.475,100.667,100.826
125,NA,NA,1,"7940","proband","Pulse60",100.904,101.51,100.481,100.904
126,NA,NA,1,"7940","proband","Pulse60",100.579,101.018,100.627,100.579
127,NA,NA,1,"7940","proband","Pulse60",99.8713,99.8581,100.003,99.8713
128,NA,NA,1,"7940","proband","Pulse60",100.291,100.53,100.342,100.291
129,NA,NA,1,"7940","proband","Pulse60",100.539,100.612,100.246,100.539
130,NA,NA,1,"7940","proband","Pulse60",100.884,101.451,100.657,100.884
131,NA,NA,1,"7940","proband","Pulse60",100.519,100.897,100.223,100.519
132,NA,NA,1,"7940","proband","Pulse60",100.482,100.874,100.18,100.482
1,NA,NA,1,"7988","proband","Pulse60",98.9215,98.2986,99.7772,98.9215
2,NA,NA,1,"7988","proband","Pulse60",99.0879,98.4901,99.953,99.0879
3,NA,NA,1,"7988","proband","Pulse60",99.2111,98.7854,99.8917,99.2111
4,NA,NA,1,"7988","proband","Pulse60",99.6852,99.5664,100.257,99.6852
5,NA,NA,1,"7988","proband","Pulse60",100.031,99.8062,100.121,100.031
6,NA,NA,1,"7988","proband","Pulse60",100.588,100.802,100.404,100.588
7,NA,NA,1,"7988","proband","Pulse60",100.148,100.287,100.17,100.148
8,NA,NA,1,"7988","proband","Pulse60",100.262,100.129,100.277,100.262
9,NA,NA,1,"7988","proband","Pulse60",99.6217,99.536,99.8126,99.6217
10,NA,NA,1,"7988","proband","Pulse60",99.5593,99.2644,100.054,99.5593
11,NA,NA,1,"7988","proband","Pulse60",99.6356,99.2007,100.049,99.6356
12,NA,NA,1,"7988","proband","Pulse60",100.333,100.186,100.503,100.333
13,NA,NA,1,"7988","proband","Pulse60",100.415,100.157,100.705,100.415
14,NA,NA,1,"7988","proband","Pulse60",100.736,100.773,100.786,100.736
15,NA,NA,1,"7988","proband","Pulse60",100.709,100.934,100.498,100.709
16,NA,NA,1,"7988","proband","Pulse60",100.561,100.675,100.472,100.561
17,NA,NA,1,"7988","proband","Pulse60",100.293,100.304,100.517,100.293
18,NA,NA,1,"7988","proband","Pulse60",100.818,101.059,100.734,100.818
19,NA,NA,1,"7988","proband","Pulse60",100.569,100.698,100.245,100.569
20,NA,NA,1,"7988","proband","Pulse60",100.338,100.432,100.109,100.338
21,NA,NA,1,"7988","proband","Pulse60",99.6604,99.6211,99.6088,99.6604
22,NA,NA,1,"7988","proband","Pulse60",99.7269,99.7528,100.125,99.7269
23,NA,NA,1,"7988","proband","Pulse60",99.9216,99.5392,100.493,99.9216
24,NA,NA,1,"7988","proband","Pulse60",100.529,100.374,100.737,100.529
25,NA,NA,1,"7988","proband","Pulse60",100.595,100.879,100.5,100.595
26,NA,NA,1,"7988","proband","Pulse60",100.451,100.817,100.007,100.451
27,NA,NA,1,"7988","proband","Pulse60",100.726,101.31,100.224,100.726
28,NA,NA,1,"7988","proband","Pulse60",100.272,100.507,99.8099,100.272
29,NA,NA,1,"7988","proband","Pulse60",100.083,100.403,99.8698,100.083
30,NA,NA,1,"7988","proband","Pulse60",99.2829,99.3328,99.2956,99.2829
31,NA,NA,1,"7988","proband","Pulse60",99.429,99.1814,99.5487,99.429
32,NA,NA,1,"7988","proband","Pulse60",99.4852,99.2819,99.7648,99.4852
33,NA,NA,1,"7988","proband","Pulse60",99.9779,99.8692,100.037,99.9779
34,NA,NA,1,"7988","proband","Pulse60",100.221,100.605,99.9876,100.221
35,NA,NA,1,"7988","proband","Pulse60",100.23,100.394,99.9951,100.23
36,NA,NA,1,"7988","proband","Pulse60",99.9067,100.049,99.8356,99.9067
37,NA,NA,1,"7988","proband","Pulse60",99.8148,99.6432,99.8924,99.8148
38,NA,NA,1,"7988","proband","Pulse60",99.1474,98.8931,99.6856,99.1474
39,NA,NA,1,"7988","proband","Pulse60",99.4906,99.2386,99.8541,99.4906
40,NA,NA,1,"7988","proband","Pulse60",100.102,100.081,100.133,100.102
41,NA,NA,1,"7988","proband","Pulse60",99.8157,99.7785,99.6982,99.8157
42,NA,NA,1,"7988","proband","Pulse60",99.357,98.88,99.2947,99.357
43,NA,NA,1,"7988","proband","Pulse60",98.6937,98.1198,99.0061,98.6937
44,NA,NA,1,"7988","proband","Pulse60",99.4349,99.3388,99.5438,99.4349
45,NA,NA,1,"7988","proband","Pulse60",100.084,100.126,99.977,100.084
46,NA,NA,1,"7988","proband","Pulse60",100.432,100.58,100.413,100.432
47,NA,NA,1,"7988","proband","Pulse60",100.562,100.804,100.245,100.562
48,NA,NA,1,"7988","proband","Pulse60",100.648,100.974,100.374,100.648
49,NA,NA,1,"7988","proband","Pulse60",100.908,101.085,100.404,100.908
50,NA,NA,1,"7988","proband","Pulse60",100.755,101.041,100.05,100.755
51,NA,NA,1,"7988","proband","Pulse60",100.312,100.292,99.9726,100.312
52,NA,NA,1,"7988","proband","Pulse60",100.13,100.295,99.3561,100.13
53,NA,NA,1,"7988","proband","Pulse60",99.7126,99.7246,99.3867,99.7126
54,NA,NA,1,"7988","proband","Pulse60",99.4223,99.1039,99.3171,99.4223
55,NA,NA,1,"7988","proband","Pulse60",99.1186,98.496,99.4953,99.1186
56,NA,NA,1,"7988","proband","Pulse60",99.1154,98.6761,99.3062,99.1154
57,NA,NA,1,"7988","proband","Pulse60",98.9492,98.3364,99.4229,98.9492
58,NA,NA,1,"7988","proband","Pulse60",99.1677,98.7838,99.3153,99.1677
59,NA,NA,1,"7988","proband","Pulse60",99.5761,99.2336,99.7639,99.5761
60,NA,NA,1,"7988","proband","Pulse60",99.7585,99.6203,99.8582,99.7585
61,NA,NA,1,"7988","proband","Pulse60",99.5094,99.1906,99.7717,99.5094
62,NA,NA,1,"7988","proband","Pulse60",99.7223,99.6239,99.8582,99.7223
63,NA,NA,1,"7988","proband","Pulse60",100.418,100.456,100.505,100.418
64,NA,NA,1,"7988","proband","Pulse60",100.522,100.483,100.532,100.522
65,NA,NA,1,"7988","proband","Pulse60",100.921,101.596,100.209,100.921
66,NA,NA,1,"7988","proband","Pulse60",100.784,101.245,100.444,100.784
67,NA,NA,1,"7988","proband","Pulse60",100.233,100.48,99.6647,100.233
68,NA,NA,1,"7988","proband","Pulse60",99.5841,99.8239,99.5316,99.5841
69,NA,NA,1,"7988","proband","Pulse60",99.6382,99.7226,99.4882,99.6382
70,NA,NA,1,"7988","proband","Pulse60",99.2037,98.8869,99.4138,99.2037
71,NA,NA,1,"7988","proband","Pulse60",99.4795,99.2561,99.4776,99.4795
72,NA,NA,1,"7988","proband","Pulse60",99.8708,99.7584,100.054,99.8708
73,NA,NA,1,"7988","proband","Pulse60",99.9048,99.8929,99.8262,99.9048
74,NA,NA,1,"7988","proband","Pulse60",100.065,100.173,100.104,100.065
75,NA,NA,1,"7988","proband","Pulse60",99.9248,99.8319,99.8569,99.9248
76,NA,NA,1,"7988","proband","Pulse60",99.7332,99.9047,99.4693,99.7332
77,NA,NA,1,"7988","proband","Pulse60",100.082,100.507,99.9951,100.082
78,NA,NA,1,"7988","proband","Pulse60",100.145,100.088,100.024,100.145
79,NA,NA,1,"7988","proband","Pulse60",100.143,100.143,100.06,100.143
80,NA,NA,1,"7988","proband","Pulse60",100.397,100.464,100.492,100.397
81,NA,NA,1,"7988","proband","Pulse60",100.473,100.749,100.258,100.473
82,NA,NA,1,"7988","proband","Pulse60",100.788,101.283,100.452,100.788
83,NA,NA,1,"7988","proband","Pulse60",100.261,100.453,99.8149,100.261
84,NA,NA,1,"7988","proband","Pulse60",99.6231,99.8383,99.4314,99.6231
85,NA,NA,1,"7988","proband","Pulse60",99.5115,99.4049,99.4585,99.5115
86,NA,NA,1,"7988","proband","Pulse60",99.2703,99.3845,99.2989,99.2703
87,NA,NA,1,"7988","proband","Pulse60",99.2871,99.3289,99.4463,99.2871
88,NA,NA,1,"7988","proband","Pulse60",99.9582,100.338,99.7491,99.9582
89,NA,NA,1,"7988","proband","Pulse60",99.9566,100.31,99.6002,99.9566
90,NA,NA,1,"7988","proband","Pulse60",100.196,100.35,100.085,100.196
91,NA,NA,1,"7988","proband","Pulse60",100.073,100.482,99.8938,100.073
92,NA,NA,1,"7988","proband","Pulse60",100.549,100.804,100.248,100.549
93,NA,NA,1,"7988","proband","Pulse60",100.311,100.633,99.9759,100.311
94,NA,NA,1,"7988","proband","Pulse60",100.198,100.211,100.414,100.198
95,NA,NA,1,"7988","proband","Pulse60",100.137,100.145,100.18,100.137
96,NA,NA,1,"7988","proband","Pulse60",100.986,101.287,100.85,100.986
97,NA,NA,1,"7988","proband","Pulse60",101.189,101.607,100.702,101.189
98,NA,NA,1,"7988","proband","Pulse60",101.358,102.078,100.689,101.358
99,NA,NA,1,"7988","proband","Pulse60",100.832,101.627,100.12,100.832
100,NA,NA,1,"7988","proband","Pulse60",100.246,100.511,99.8814,100.246
101,NA,NA,1,"7988","proband","Pulse60",99.817,100.072,99.5742,99.817
102,NA,NA,1,"7988","proband","Pulse60",99.6603,99.1348,99.7202,99.6603
103,NA,NA,1,"7988","proband","Pulse60",99.1514,98.7618,99.5592,99.1514
104,NA,NA,1,"7988","proband","Pulse60",99.4237,98.7165,100.059,99.4237
105,NA,NA,1,"7988","proband","Pulse60",99.2464,98.8634,99.7888,99.2464
106,NA,NA,1,"7988","proband","Pulse60",99.7094,99.3588,99.9892,99.7094
107,NA,NA,1,"7988","proband","Pulse60",99.7035,99.5831,99.9636,99.7035
108,NA,NA,1,"7988","proband","Pulse60",99.6033,99.4833,99.4865,99.6033
109,NA,NA,1,"7988","proband","Pulse60",99.5836,99.606,99.659,99.5836
110,NA,NA,1,"7988","proband","Pulse60",99.147,99.0257,99.3155,99.147
111,NA,NA,1,"7988","proband","Pulse60",99.5404,99.3836,99.8536,99.5404
112,NA,NA,1,"7988","proband","Pulse60",99.7028,99.8219,99.85,99.7028
113,NA,NA,1,"7988","proband","Pulse60",99.733,99.6865,99.9807,99.733
114,NA,NA,1,"7988","proband","Pulse60",99.7725,100.108,99.4085,99.7725
115,NA,NA,1,"7988","proband","Pulse60",99.7411,99.8588,99.6722,99.7411
116,NA,NA,1,"7988","proband","Pulse60",99.4828,99.6588,99.4319,99.4828
117,NA,NA,1,"7988","proband","Pulse60",99.9238,99.8534,99.9633,99.9238
118,NA,NA,1,"7988","proband","Pulse60",100.114,99.8958,100.223,100.114
119,NA,NA,1,"7988","proband","Pulse60",100.353,100.236,100.444,100.353
120,NA,NA,1,"7988","proband","Pulse60",100.699,100.729,100.733,100.699
121,NA,NA,1,"7988","proband","Pulse60",100.943,101.306,100.509,100.943
122,NA,NA,1,"7988","proband","Pulse60",100.743,100.713,100.74,100.743
123,NA,NA,1,"7988","proband","Pulse60",100.988,101.394,100.648,100.988
124,NA,NA,1,"7988","proband","Pulse60",100.601,100.582,100.794,100.601
125,NA,NA,1,"7988","proband","Pulse60",100.28,100.247,100.691,100.28
126,NA,NA,1,"7988","proband","Pulse60",99.9801,99.7906,100.423,99.9801
127,NA,NA,1,"7988","proband","Pulse60",99.9744,99.6557,100.547,99.9744
128,NA,NA,1,"7988","proband","Pulse60",100.187,99.8285,100.653,100.187
129,NA,NA,1,"7988","proband","Pulse60",100.447,100.179,100.499,100.447
130,NA,NA,1,"7988","proband","Pulse60",100.38,100.462,100.233,100.38
131,NA,NA,1,"7988","proband","Pulse60",99.9734,99.9427,99.9415,99.9734
132,NA,NA,1,"7988","proband","Pulse60",99.3824,99.2682,99.376,99.3824
1,NA,NA,1,"8009","proband","Pulse60",99.554,99.3619,99.3205,99.554
2,NA,NA,1,"8009","proband","Pulse60",99.1201,98.9078,98.6729,99.1201
3,NA,NA,1,"8009","proband","Pulse60",99.1231,98.8485,98.8651,99.1231
4,NA,NA,1,"8009","proband","Pulse60",99.8073,99.6492,99.5599,99.8073
5,NA,NA,1,"8009","proband","Pulse60",99.6764,99.4226,99.6187,99.6764
6,NA,NA,1,"8009","proband","Pulse60",99.9221,99.9083,99.4061,99.9221
7,NA,NA,1,"8009","proband","Pulse60",99.4819,99.7014,98.955,99.4819
8,NA,NA,1,"8009","proband","Pulse60",99.5847,99.4523,99.1034,99.5847
9,NA,NA,1,"8009","proband","Pulse60",98.9478,98.6062,98.6409,98.9478
10,NA,NA,1,"8009","proband","Pulse60",99.4921,99.3817,98.9864,99.4921
11,NA,NA,1,"8009","proband","Pulse60",99.4367,99.2265,99.0136,99.4367
12,NA,NA,1,"8009","proband","Pulse60",99.8705,99.7404,99.4086,99.8705
13,NA,NA,1,"8009","proband","Pulse60",99.8731,99.9174,99.2773,99.8731
14,NA,NA,1,"8009","proband","Pulse60",99.7679,99.9801,99.2834,99.7679
15,NA,NA,1,"8009","proband","Pulse60",100.222,100.264,100.028,100.222
16,NA,NA,1,"8009","proband","Pulse60",100.433,100.541,99.8787,100.433
17,NA,NA,1,"8009","proband","Pulse60",100.709,100.869,100.083,100.709
18,NA,NA,1,"8009","proband","Pulse60",100.498,100.352,100.005,100.498
19,NA,NA,1,"8009","proband","Pulse60",100.356,100.206,99.8716,100.356
20,NA,NA,1,"8009","proband","Pulse60",100.088,99.7827,99.5912,100.088
21,NA,NA,1,"8009","proband","Pulse60",99.913,99.9675,99.6364,99.913
22,NA,NA,1,"8009","proband","Pulse60",99.8104,99.5636,99.7595,99.8104
23,NA,NA,1,"8009","proband","Pulse60",100.104,99.8232,99.8202,100.104
24,NA,NA,1,"8009","proband","Pulse60",99.8295,99.6431,99.6051,99.8295
25,NA,NA,1,"8009","proband","Pulse60",99.6051,99.3214,99.2882,99.6051
26,NA,NA,1,"8009","proband","Pulse60",99.9772,99.5836,100.005,99.9772
27,NA,NA,1,"8009","proband","Pulse60",99.5378,99.1793,99.2866,99.5378
28,NA,NA,1,"8009","proband","Pulse60",99.7895,99.4664,99.7496,99.7895
29,NA,NA,1,"8009","proband","Pulse60",99.9169,99.5253,99.9506,99.9169
30,NA,NA,1,"8009","proband","Pulse60",99.7705,99.9063,99.4641,99.7705
31,NA,NA,1,"8009","proband","Pulse60",100.075,100.129,99.3123,100.075
32,NA,NA,1,"8009","proband","Pulse60",99.6749,99.8042,99.6969,99.6749
33,NA,NA,1,"8009","proband","Pulse60",100.088,100.402,99.8676,100.088
34,NA,NA,1,"8009","proband","Pulse60",99.8837,100.399,99.5987,99.8837
35,NA,NA,1,"8009","proband","Pulse60",100.395,100.464,100.11,100.395
36,NA,NA,1,"8009","proband","Pulse60",99.9511,99.824,99.8256,99.9511
37,NA,NA,1,"8009","proband","Pulse60",99.7363,99.4426,99.5593,99.7363
38,NA,NA,1,"8009","proband","Pulse60",99.6539,99.809,99.5838,99.6539
39,NA,NA,1,"8009","proband","Pulse60",99.903,99.8117,99.7712,99.903
40,NA,NA,1,"8009","proband","Pulse60",99.9292,99.5247,99.7505,99.9292
41,NA,NA,1,"8009","proband","Pulse60",99.9612,99.4911,99.7882,99.9612
42,NA,NA,1,"8009","proband","Pulse60",100.006,99.8224,100.021,100.006
43,NA,NA,1,"8009","proband","Pulse60",99.7445,99.7434,99.6011,99.7445
44,NA,NA,1,"8009","proband","Pulse60",99.7834,99.886,99.7708,99.7834
45,NA,NA,1,"8009","proband","Pulse60",99.4446,99.3927,99.3898,99.4446
46,NA,NA,1,"8009","proband","Pulse60",99.5018,99.5525,99.5574,99.5018
47,NA,NA,1,"8009","proband","Pulse60",99.6209,99.4489,99.7278,99.6209
48,NA,NA,1,"8009","proband","Pulse60",99.8067,99.6635,99.7063,99.8067
49,NA,NA,1,"8009","proband","Pulse60",99.9824,99.6019,100.127,99.9824
50,NA,NA,1,"8009","proband","Pulse60",100.237,99.798,100.313,100.237
51,NA,NA,1,"8009","proband","Pulse60",100.244,99.8886,100.063,100.244
52,NA,NA,1,"8009","proband","Pulse60",100.063,99.7115,100.213,100.063
53,NA,NA,1,"8009","proband","Pulse60",99.9189,99.7461,99.7954,99.9189
54,NA,NA,1,"8009","proband","Pulse60",99.9385,99.9132,100.203,99.9385
55,NA,NA,1,"8009","proband","Pulse60",99.6828,99.5266,99.9309,99.6828
56,NA,NA,1,"8009","proband","Pulse60",99.6899,99.5788,99.7051,99.6899
